business_id,stars,review_count,parking_availability_score,enhanced_parking_score,has_parking,price_range,total_reviews,avg_review_stars,review_engagement,rating_consistency,is_restaurant,parking_mentions,parking_positive_sentiment,parking_negative_sentiment,free_parking_mentions,valet_mentions,has_good_parking,is_highly_rated
iAa4Z0-rk2Hd_l2ZUygIMA,3.5,66,2,2.5,1,2.0,70,3.6857142857142855,0.6571428571428571,1.6666666666666667,1,6,0,0,0,0,0,0
aVslIwCbkM8zEKcJ_c9qIg,2.0,154,2,2.5,1,2.0,160,2.075,1.34375,1.6666666666666667,1,15,0,0,0,0,0,0
-dsxu0V5X7OD17i8HcQovg,4.0,82,1,1.5,1,1.0,85,4.070588235294117,1.7647058823529411,1.6666666666666667,1,11,0,0,0,0,0,1
d5tOQdD8KA8v9YysvEGiiw,2.5,30,2,2.0,1,1.0,30,2.7333333333333334,2.9,1.6666666666666667,1,0,0,0,0,0,0,0
Cm_l5Zp_5ahUrzz3cifdgQ,4.0,80,1,1.5,1,1.0,83,3.927710843373494,2.265060240963856,1.6666666666666667,1,21,0,0,0,0,0,0
g2tZiRNl9Yyo1KWPkvrx7w,1.5,54,2,2.5,1,1.0,55,1.490909090909091,0.8,1.6666666666666667,1,13,0,0,0,0,0,0
zyFlGv7TXKquCmXrC8cp4Q,2.5,27,2,2.0,1,2.0,27,2.740740740740741,0.5185185185185185,1.6666666666666667,1,2,0,0,0,0,0,0
04WpqoyyuqX5IrgI-gAAeA,2.5,138,2,4.0,1,1.0,143,2.657342657342657,3.2587412587412588,1.6666666666666667,1,43,2,1,2,0,1,0
Ei5HBqe012ImhqEr2ZH2gg,4.5,374,1,1.5,1,2.0,397,4.455919395465995,1.7934508816120909,1.6666666666666667,1,8,0,0,0,0,0,1
jLM0Tik4EajGz5Odjm8HxQ,3.5,250,2,2.5,1,2.0,255,3.6549019607843136,0.8509803921568627,1.6666666666666667,1,17,0,0,0,0,0,0
jo2cHpqINrC9tGFt28jxFA,2.5,56,2,3.5,1,1.0,66,2.590909090909091,1.7424242424242424,1.6666666666666667,1,6,0,0,1,0,1,0
x_WXhJ7URaM7DW__QUqV7g,3.0,13,2,2.0,1,,13,3.0,2.4615384615384617,1.6666666666666667,1,2,0,0,0,0,0,0
2mdPuMX7lAh10EddfKetkQ,4.0,114,2,3.0,1,2.0,119,3.8403361344537816,1.8823529411764703,1.6666666666666667,1,9,1,0,0,0,1,0
iZ9fg8Dm3SsHa5BqXktGtw,3.5,127,1,1.5,1,2.0,141,3.3900709219858154,2.425531914893617,1.6666666666666667,1,6,0,0,0,0,0,0
7qc5wS5t5NYdiuldY_CpHw,4.0,29,2,2.0,1,2.0,30,4.0,5.633333333333334,1.6666666666666667,1,3,0,0,0,0,0,1
XmcERQbYrb_3aynqtdyc1w,4.0,124,1,1.5,1,2.0,129,4.124031007751938,1.9224806201550388,1.6666666666666667,1,7,0,0,0,0,0,1
v7klZjagdnFXYZItzWe87w,2.5,27,2,2.0,1,1.0,28,2.6785714285714284,0.7142857142857143,1.6666666666666667,1,1,0,0,0,0,0,0
HH9x7WcNQR3cnwkHo_YL0w,4.0,567,1,1.5,1,2.0,584,4.184931506849315,1.5565068493150684,1.6666666666666667,1,11,0,0,0,0,0,1
G1Rls30zLBxmreN4duaVQA,4.5,112,3,3.5,1,1.0,121,4.289256198347108,1.3305785123966942,1.6666666666666667,1,8,0,0,0,0,1,1
l7DhJNwumsbDK9cuusE9sQ,4.5,44,1,3.0,1,4.0,45,4.533333333333333,1.8222222222222224,1.6666666666666667,1,13,1,0,1,0,1,1
SCvq_xornY-FU7yGB7ZzeQ,4.0,18,3,3.0,1,1.0,20,3.9,1.55,1.6666666666666667,1,2,0,0,0,0,1,0
Eg9InViFO0EYOP40Im8Hpw,4.5,133,1,1.5,1,2.0,134,4.537313432835821,1.7313432835820894,1.6666666666666667,1,10,0,0,0,0,0,1
2KePuSxPpElWqKZLLoCqMQ,3.0,143,2,3.0,1,2.0,148,3.25,0.9932432432432432,1.6666666666666667,1,9,1,0,0,0,1,0
v5IbyC2qHFFCbDk1IEyBvQ,4.5,79,2,2.0,1,,79,4.329113924050633,1.4430379746835442,1.6666666666666667,1,13,1,1,0,0,0,1
wKOD2ZWMpiJcdSswRXVuRA,3.5,144,2,2.5,1,2.0,150,3.653333333333333,2.4,1.6666666666666667,1,19,0,0,0,0,0,0
L2OJG6LNbPIMMWTUt30HZA,3.0,84,2,2.5,1,2.0,86,2.8372093023255816,1.3953488372093024,1.6666666666666667,1,11,0,0,0,0,0,0
jkGQQ4_LgJx3hwPtCFkzbQ,3.5,1358,5,5.0,1,2.0,1382,3.3589001447178,1.4138929088277858,1.6666666666666667,1,7,0,0,0,0,1,0
XIKYdKWq72zUYsq8NBxcCQ,4.0,393,1,1.5,1,2.0,417,3.7793764988009593,1.2565947242206237,1.6666666666666667,1,15,0,0,0,0,0,0
VaJdXHK4VQDJO-idOGFbxA,4.5,39,1,1.5,1,2.0,39,4.589743589743589,0.5641025641025641,1.6666666666666667,1,6,0,0,0,0,0,1
sqQy0MzpPE-cHC77h0OLTg,4.5,37,2,3.0,1,,40,4.3,1.35,1.6666666666666667,1,14,2,0,0,0,1,1
0dzW328vFS78FjYMA62tRg,2.0,14,2,3.0,1,1.0,14,1.8571428571428568,1.2857142857142858,1.6666666666666667,1,2,1,0,0,0,1,0
33SwdKTU_hhGbb0XZbElMA,4.0,78,2,2.5,1,2.0,82,4.170731707317073,1.9390243902439024,1.6666666666666667,1,16,0,0,0,0,0,1
HbXxINMJUKbHeuAnxtY6sw,3.5,87,2,3.0,1,2.0,90,3.433333333333333,2.8666666666666667,1.6666666666666667,1,13,0,0,0,1,1,0
kbCLYTHYwHOPYE4s8gfcyg,3.0,19,2,2.0,1,2.0,23,3.130434782608696,2.1739130434782608,1.6666666666666667,1,2,0,0,0,0,0,0
XZweIXAOyAYEvwZbtw8dgA,4.0,144,2,2.5,1,2.0,154,4.136363636363637,1.8766233766233769,1.6666666666666667,1,15,0,0,0,0,0,1
ramBBnf8_ZAZ16aUnSUMJg,4.0,299,1,1.5,1,2.0,313,4.044728434504792,2.466453674121406,1.6666666666666667,1,9,0,0,0,0,0,1
uTSIeChK5LN885QFwzF_Fg,4.5,90,3,3.5,1,,94,4.531914893617022,1.5638297872340423,1.6666666666666667,1,13,0,0,0,0,1,1
mlaj6BRLOVtlEMRTZhUVvw,3.5,75,3,4.0,1,1.0,85,3.611764705882353,2.764705882352941,1.6666666666666667,1,21,4,0,0,0,1,0
CyctXClhoy8YamJjcE2ifg,1.5,22,2,2.0,1,1.0,23,1.391304347826087,2.8260869565217392,1.6666666666666667,1,4,0,0,0,0,0,0
nB0dV8yPv29F3-CFMPG8cw,3.5,726,1,1.5,1,2.0,749,3.57543391188251,1.1108144192256342,1.6666666666666667,1,10,0,0,0,0,0,0
sV6up2rehuTegmfo3uYUtA,2.5,144,3,3.5,1,2.0,149,2.5503355704697985,2.4093959731543624,1.6666666666666667,1,21,0,0,0,0,1,0
6DBEXjqb2NEsdTX-wuXk8w,4.5,21,2,2.5,1,1.0,21,4.428571428571429,4.761904761904762,1.6666666666666667,1,6,0,0,0,0,0,1
Q28dC_GfG-vbhjqV9_ITtw,3.5,84,2,2.5,1,2.0,85,3.5764705882352943,0.8705882352941177,1.6666666666666667,1,6,0,0,0,0,0,0
Zre4lF64SV-apIpCx8REvw,3.5,51,2,2.5,1,2.0,52,3.75,2.4038461538461537,1.6666666666666667,1,7,0,0,0,0,0,0
kbS-2VzNI6ulsmQg0szIWQ,4.0,110,2,2.5,1,,110,3.954545454545455,3.5636363636363635,1.6666666666666667,1,21,0,0,0,0,0,0
U9mkR8xBAAhwwtTVjWY2_g,2.0,16,2,2.0,1,1.0,16,2.125,0.375,1.6666666666666667,1,2,0,0,0,0,0,0
pzSqnUGqcuBAHadyJby9Gw,3.5,20,1,1.5,1,1.0,21,3.4285714285714284,0.9047619047619048,1.6666666666666667,1,9,0,0,0,0,0,0
N9PyXCEUJu3Q8rxRAiS6Yw,3.5,39,2,2.0,1,2.0,45,3.7111111111111112,3.0444444444444443,1.6666666666666667,1,5,0,0,0,0,0,0
SyiPLENX6wMfagzrsw2aFg,4.5,88,2,3.0,1,1.0,93,4.333333333333333,0.8387096774193549,1.6666666666666667,1,11,2,0,0,0,1,1
u537LRjJmHI4eqMARsP9ng,4.0,523,1,2.0,1,3.0,540,3.887037037037037,1.4703703703703703,1.6666666666666667,1,38,0,0,0,7,0,0
fdfbWBkI_4HCpbA_6QSk2A,3.0,79,2,3.0,1,2.0,81,3.08641975308642,1.654320987654321,1.6666666666666667,1,17,1,0,0,0,1,0
4U8tToDb49xGDzWfn5TPaA,3.5,185,2,3.0,1,2.0,189,3.4285714285714284,1.3650793650793651,1.6666666666666667,1,16,1,0,0,0,1,0
8-jBekH0ZSPapCmw1mZY9Q,4.5,116,2,3.0,1,2.0,123,4.585365853658536,1.5853658536585369,1.6666666666666667,1,11,1,0,0,0,1,1
v4vL6XCqJHkxTDTS8HmgKQ,4.5,68,3,3.5,1,,71,4.71830985915493,3.943661971830986,1.6666666666666667,1,30,0,0,0,0,1,1
uMyf6tfLnTSpi2LdB-R84g,3.5,545,3,2.5,1,2.0,557,3.605026929982047,0.8833034111310593,1.6666666666666667,1,32,0,2,0,4,0,0
M9s1QoMF8AHqsB9j58bKtA,4.0,119,2,3.0,1,1.0,121,3.9669421487603302,1.5950413223140496,1.6666666666666667,1,12,1,0,0,0,1,0
uVri4t3oyA7gqbX5q7_0LA,3.5,59,1,1.5,1,2.0,60,3.433333333333333,2.35,1.6666666666666667,1,20,0,0,0,0,0,0
GCPecqD-FJis5SxrqKwSZw,4.0,132,2,2.5,1,1.0,138,4.159420289855072,1.5144927536231885,1.6666666666666667,1,8,0,0,0,0,0,1
TR68yFRt9dn35zUKaI6lyw,3.5,111,2,3.5,1,2.0,115,3.773913043478261,1.7565217391304349,1.6666666666666667,1,10,0,0,1,0,1,0
KzzIvPIIutBg8wDPPGHJBQ,4.0,58,2,2.0,1,2.0,63,3.968253968253968,1.3333333333333333,1.6666666666666667,1,4,0,0,0,0,0,0
F-Z2J3GDTNge3K6bsbnKSw,1.5,49,2,2.0,1,1.0,58,1.7586206896551724,1.293103448275862,1.6666666666666667,1,4,0,0,0,0,0,0
gpRaW4K8eYjbGHzcglwF_A,4.0,31,2,3.0,1,2.0,31,4.161290322580645,3.419354838709677,1.6666666666666667,1,4,1,0,0,0,1,1
dTQMTapGnbSzoQR7BUywxw,4.5,127,3,3.5,1,2.0,141,4.319148936170213,1.3829787234042554,1.6666666666666667,1,17,0,0,0,0,1,1
ZdkonZFKPrGVeu-ZLQfE6A,4.0,240,2,1.0,1,2.0,250,3.84,1.276,1.6666666666666667,1,2,0,1,0,0,0,0
j_AhCyEzJpo3sS7NZRFKQA,3.0,623,2,2.5,1,2.0,653,2.96937212863706,1.3966309341500769,1.6666666666666667,1,23,0,0,0,0,0,0
H2jXjqiq7MkhZHg8H6nc1Q,2.5,46,2,2.0,1,2.0,46,2.608695652173913,1.3043478260869563,1.6666666666666667,1,4,0,0,0,0,0,0
1KJ-RZPlWo_wLA_VJpSR-A,4.0,100,2,2.5,1,1.0,102,3.862745098039216,0.9019607843137256,1.6666666666666667,1,10,0,0,0,0,0,0
VYZUkQCYycb07krnGiVPSw,3.5,157,1,0.5,1,3.0,163,3.6932515337423313,1.116564417177914,1.6666666666666667,1,19,0,1,0,1,0,0
1eA4MNI8k_I7fGSl56nveQ,4.5,67,2,2.0,1,2.0,68,4.352941176470588,1.1176470588235294,1.6666666666666667,1,4,0,0,0,0,0,1
BtxUZn4d7yxsHwdlRq1dkw,4.5,51,1,0.0,1,2.0,52,4.557692307692308,2.230769230769231,1.6666666666666667,1,6,0,1,0,0,0,1
5pLVCtrVQiGzMsTVWaf-3Q,4.5,28,2,2.5,1,1.0,29,4.482758620689655,4.413793103448276,1.6666666666666667,1,7,0,0,0,0,0,1
EF5Fpofz71Fo_UqUpZUYBQ,4.0,233,2,3.0,1,2.0,235,3.9617021276595743,0.6382978723404256,1.6666666666666667,1,27,0,0,0,2,1,0
jME5VhjMZvNKsQJwsPKL7Q,3.5,241,3,3.5,1,2.0,247,3.562753036437247,1.6558704453441295,1.6666666666666667,1,12,0,0,0,0,1,0
csNl5vQ9ArCX2Gtfa-O_pw,4.0,10,2,3.0,1,,10,3.8,3.6,1.6666666666666667,1,7,0,0,0,2,1,0
YtSqYv1Q_pOltsVPSx54SA,3.5,290,5,5.0,1,3.0,305,3.737704918032787,2.740983606557377,1.6666666666666667,1,22,0,0,0,0,1,0
F0v0inbX8fjtBAEk1IUXng,3.5,56,3,3.5,1,1.0,59,3.694915254237288,1.5932203389830508,1.6666666666666667,1,11,0,0,0,0,1,0
AHqYW_taqAvhBkYBElkcTQ,4.5,25,1,1.0,1,,25,4.36,7.24,1.6666666666666667,1,3,0,0,0,0,0,1
omcMDCdPvRIB9eWXGVR6Uw,2.0,41,2,2.0,1,1.0,42,1.9761904761904765,1.119047619047619,1.6666666666666667,1,3,0,0,0,0,0,0
y_iKWRZuUKFJFldrrP8XPg,3.0,29,2,2.0,1,1.0,30,3.1666666666666665,4.433333333333334,1.6666666666666667,1,0,0,0,0,0,0,0
patyl09ygp5oK1AdP5LbdA,3.5,44,2,2.0,1,1.0,48,3.6041666666666665,1.2708333333333333,1.6666666666666667,1,2,0,0,0,0,0,0
SheKIt6Z_h-yzbkU8yjoPA,4.5,134,2,3.0,1,1.0,143,4.447552447552448,2.076923076923077,1.6666666666666667,1,4,0,0,1,0,1,1
G-zzByEfv2oqjcxYmPsjtA,4.5,267,2,2.5,1,1.0,278,4.489208633093525,0.8669064748201439,1.6666666666666667,1,12,0,0,0,0,0,1
iKeEhlGU9R8vUchNwF5__Q,4.5,135,3,4.0,1,2.0,142,4.436619718309859,0.7464788732394366,1.6666666666666667,1,17,1,0,0,0,1,1
BmiVxeMfn3VDQsLt2ALofw,4.5,64,2,3.0,1,,65,4.6923076923076925,1.5692307692307692,1.6666666666666667,1,11,2,0,0,0,1,1
P2KQ7CWYJojrFhaQSUasuQ,4.5,17,1,1.0,1,,17,4.647058823529412,4.352941176470588,1.6666666666666667,1,1,0,0,0,0,0,1
l0-A94eGtkP5_sWHuvxsEQ,4.5,37,1,1.5,1,,40,4.625,0.675,1.6666666666666667,1,6,0,0,0,0,0,1
5uNCvNy9L6peKeKP1RRPyg,3.5,374,1,1.5,1,2.0,386,3.2875647668393784,1.2253886010362691,1.6666666666666667,1,27,0,0,0,0,0,0
DIGW-yEmaQeEq_SJKvbZyg,2.5,54,1,1.0,1,1.0,55,2.581818181818182,2.4363636363636365,1.6666666666666667,1,1,0,0,0,0,0,0
4fUok5d5vgdQEb1Bzzg0rA,3.5,115,2,2.5,1,2.0,120,3.3666666666666667,1.4583333333333333,1.6666666666666667,1,8,0,0,0,0,0,0
T9n_LqUUhC2b1ALhg57Y5Q,4.0,240,2,2.5,1,2.0,255,3.784313725490196,1.815686274509804,1.6666666666666667,1,23,0,0,0,0,0,0
JgyGbZKl9OVvDS_umSHlEQ,1.5,31,2,2.5,1,1.0,31,1.7096774193548387,0.6451612903225806,1.6666666666666667,1,6,0,0,0,0,0,0
ppFCk9aQkM338Rgwpl2F5A,3.0,56,1,1.5,1,1.0,57,3.1403508771929824,2.087719298245614,1.6666666666666667,1,9,0,0,0,0,0,0
zVlhs7BVaouutt-rles-YA,4.5,99,2,2.5,1,1.0,103,4.446601941747573,2.145631067961165,1.6666666666666667,1,10,0,0,0,0,0,1
UiD1tjeFu03vJ--oHba4Jw,4.5,114,2,3.0,1,1.0,117,4.564102564102564,1.7008547008547008,1.6666666666666667,1,11,1,0,0,0,1,1
adATTqggIQX5xxLDISkFTw,5.0,25,1,1.0,1,1.0,25,4.88,1.72,1.6666666666666667,1,3,0,0,0,0,0,1
Lq0Q1xGTpvj4mrfKt1RQiQ,4.0,190,2,2.5,1,1.0,200,4.265,1.73,1.6666666666666667,1,9,0,0,0,0,0,1
zbd07p4LWd6ty5mHA2F1cg,3.5,56,1,1.0,1,1.0,58,3.706896551724138,2.2758620689655173,1.6666666666666667,1,4,0,0,0,0,0,0
kDzp5FXnuG3Pwk6orhfl8A,5.0,103,1,1.5,1,2.0,108,4.814814814814815,3.7777777777777777,1.6666666666666667,1,14,0,0,0,0,0,1
dh1C733vVNx7BaIBmwMwNQ,4.5,364,3,2.0,1,2.0,382,4.460732984293194,2.201570680628272,1.6666666666666667,1,19,0,1,0,0,0,1
hyWUsCIwubEYdgMl_hcSfg,4.0,335,2,4.0,1,3.0,364,4.173076923076923,2.302197802197802,1.6666666666666667,1,9,2,0,1,0,1,1
azp2wLevlaVODNk26MDfEA,4.5,21,3,5.0,1,2.0,21,4.523809523809524,6.047619047619048,1.6666666666666667,1,22,1,0,1,0,1,1
ZNDdq-cJtjTFiP-yE7ZZxA,3.5,37,2,2.0,1,1.0,38,3.421052631578948,0.8157894736842105,1.6666666666666667,1,1,0,0,0,0,0,0
BzqHs2CkUw8VoE-NY8hTtQ,4.5,136,2,3.0,1,2.0,145,4.303448275862069,0.9241379310344828,1.6666666666666667,1,14,1,0,0,0,1,1
4YuwWse2kGDy-zB8phvyiA,3.5,85,2,4.0,1,2.0,89,3.426966292134832,0.3707865168539326,1.6666666666666667,1,15,2,0,1,0,1,0
STj3aVLhaVEM8prvNhzPnQ,3.5,67,2,3.0,1,2.0,68,3.573529411764706,2.7058823529411766,1.6666666666666667,1,14,1,0,0,0,1,0
eb4QwETR0zK4De-ar8XO6Q,4.0,251,2,2.5,1,2.0,265,3.781132075471698,1.1660377358490566,1.6666666666666667,1,11,0,0,0,0,0,0
7mpYEpANF7Yw5lBdqiz9hQ,4.5,265,2,2.5,1,2.0,272,4.522058823529412,1.536764705882353,1.6666666666666667,1,25,0,0,0,0,0,1
83UIUa6mx8dM8pfaYdJHxg,3.5,31,1,1.0,1,1.0,35,3.4285714285714284,0.8285714285714286,1.6666666666666667,1,2,0,0,0,0,0,0
9JrZDH4Mq0BXQ2GYIJmo-g,4.5,545,3,5.0,1,3.0,561,4.4884135472370765,1.5935828877005347,1.6666666666666667,1,45,1,0,1,15,1,1
-2wh7NTLkWEgsrLJvilnFQ,4.5,96,2,3.0,1,,96,4.416666666666667,2.1041666666666665,1.6666666666666667,1,22,1,0,0,0,1,1
2TLYCPkyD9Kk-Z6HEnBzNA,1.5,13,2,2.0,1,3.0,15,1.3333333333333333,1.5333333333333334,1.6666666666666667,1,2,0,0,0,0,0,0
K3gEiQ-_yCj47BaZZ150sg,3.0,29,1,1.5,1,,29,2.9655172413793105,0.7241379310344828,1.6666666666666667,1,4,0,0,0,2,0,0
qZN7FFXvMOPGq4m36rzd6Q,3.5,12,1,1.0,1,1.0,12,3.6666666666666665,0.3333333333333333,1.6666666666666667,1,0,0,0,0,0,0,0
QUk44voqlOHdGMX852F2Rg,4.0,156,1,1.5,1,3.0,163,3.9079754601227,1.7484662576687116,1.6666666666666667,1,18,0,0,0,0,0,0
S3JZCYWaflDWRY9eiGZs2A,2.5,96,2,2.5,1,2.0,100,2.38,1.46,1.6666666666666667,1,10,0,0,0,0,0,0
ceOLiBDHKrc4flMXoGnfqQ,3.5,213,2,2.5,1,2.0,223,3.363228699551569,1.3497757847533631,1.6666666666666667,1,18,0,0,0,0,0,0
jVJH1KfitQi87MYMh6vyMg,4.0,119,2,2.5,1,2.0,122,3.7295081967213113,0.6065573770491803,1.6666666666666667,1,12,0,0,0,0,0,0
aSP0kuYW8d0Jyyjv7XSuDw,4.0,28,2,2.0,1,1.0,28,4.071428571428571,1.7857142857142858,1.6666666666666667,1,0,0,0,0,0,0,1
SNQ8sn7R9_e92GWKMCNSgg,4.5,142,3,3.5,1,1.0,147,4.374149659863946,1.8503401360544216,1.6666666666666667,1,14,0,0,0,0,1,1
rxA_8iDMDZk50p6gJNeXqQ,4.5,15,1,1.0,1,,16,4.5,1.4375,1.6666666666666667,1,0,0,0,0,0,0,1
gzln_L7ch8z-Ob6autmumw,4.0,223,2,2.0,1,1.0,228,4.039473684210527,0.7280701754385965,1.6666666666666667,1,18,1,1,0,0,0,1
c7DQU8rHH_GjLdeIvanQmg,3.5,59,3,3.5,1,2.0,63,3.4761904761904763,1.6031746031746033,1.6666666666666667,1,11,0,0,0,0,1,0
h2nBTqJVHAyltyeq7sZZ-w,4.0,232,2,2.5,1,2.0,247,3.809716599190284,0.8259109311740891,1.6666666666666667,1,10,0,0,0,0,0,0
cEG1r9aRMJwmRQVkh7eiJg,4.5,31,1,1.0,1,,31,4.483870967741935,1.1612903225806452,1.6666666666666667,1,0,0,0,0,0,0,1
OScd9IP5nI7Cv9HDkrXDDA,4.5,44,2,2.0,1,2.0,45,4.333333333333333,1.3555555555555556,1.6666666666666667,1,4,0,0,0,0,0,1
mygIk3l_ShNNB-QbWlrRyg,3.5,161,2,2.5,1,2.0,166,3.572289156626506,1.2048192771084338,1.6666666666666667,1,11,0,0,0,0,0,0
cGa8ySpfmtfQKPkHJKHnUw,3.0,81,2,3.0,1,1.0,83,3.132530120481928,2.63855421686747,1.6666666666666667,1,15,3,0,0,0,1,0
sVWUxesVKseXGq78UwwajA,2.5,45,2,2.0,1,1.0,46,2.608695652173913,1.5869565217391304,1.6666666666666667,1,5,0,0,0,0,0,0
SjLYEsv94TjmSjG2Fc2piQ,3.5,58,2,4.0,1,1.0,64,3.515625,2.765625,1.6666666666666667,1,4,3,0,2,0,1,0
8SlHynYA-QN3UYRpKvNDgA,3.5,472,2,3.5,1,2.0,517,3.448742746615087,1.959381044487428,1.6666666666666667,1,18,0,0,1,0,1,0
dMICIsutjLi0FOzgduuvug,4.0,149,2,2.5,1,2.0,156,4.224358974358975,1.3333333333333333,1.6666666666666667,1,11,0,0,0,0,0,1
FJjJM6eM94yY5kExmBpbuQ,3.0,66,2,2.0,1,1.0,66,2.984848484848485,1.0303030303030305,1.6666666666666667,1,5,0,0,0,0,0,0
GCCWrGIxEYXaeq1orbKbtA,3.0,246,2,2.5,1,2.0,257,3.178988326848249,1.1634241245136188,1.6666666666666667,1,8,0,0,0,0,0,0
1iq3rdfVkcmaIIrq91jUbQ,4.0,58,3,3.5,1,2.0,58,4.017241379310345,1.362068965517241,1.6666666666666667,1,6,0,0,0,0,1,1
jEiywYWwHnHnF4sm3BYKJw,3.5,14,1,1.0,1,2.0,14,3.642857142857143,6.0,1.6666666666666667,1,1,0,0,0,0,0,0
LVHlhmgZPv8MlmRLfV_JfA,4.0,61,2,1.0,1,1.0,62,4.161290322580645,1.7096774193548387,1.6666666666666667,1,9,0,1,0,0,0,1
dK10D96iGeHuTQzR8aG90Q,4.5,410,1,1.5,1,2.0,427,4.274004683840749,2.873536299765808,1.6666666666666667,1,21,0,0,0,0,0,1
iM0M83HT7qmLfZF8xjDHxw,3.0,249,1,2.0,1,,254,3.2125984251968505,2.062992125984252,1.6666666666666667,1,19,0,0,0,4,0,0
c6fWBSm-EHVwyFszTC5Mhw,3.5,241,1,2.0,1,3.0,242,3.669421487603306,0.9669421487603306,1.6666666666666667,1,29,0,0,0,11,0,0
f5VqTIMC-9Iw747SwhS0rg,3.5,218,4,5.0,1,2.0,226,3.3893805309734515,3.415929203539823,1.6666666666666667,1,71,4,0,1,0,1,0
Hd6U8p2-9k5CWY1ScrYong,1.5,15,2,2.5,1,1.0,15,1.6,0.4666666666666667,1.6666666666666667,1,6,0,0,0,0,0,0
NWF16GKQyZNVHo086gIVzQ,3.5,187,1,1.5,1,1.0,193,3.5854922279792745,2.1295336787564767,1.6666666666666667,1,7,0,0,0,0,0,0
s4eTJGMrxmnet8FYTOXOtw,3.5,12,2,3.0,1,1.0,12,3.5,1.4166666666666667,1.6666666666666667,1,2,1,0,0,0,1,0
uT8IB-CHxTUmW_wD62bA0g,4.5,82,2,3.0,1,2.0,82,4.682926829268292,2.109756097560976,1.6666666666666667,1,9,2,0,0,0,1,1
bzvxt0sP9OMwwks1vLSzKw,2.5,95,2,2.5,1,2.0,95,2.694736842105263,1.0210526315789474,1.6666666666666667,1,6,0,0,0,0,0,0
qZESNk2maE2eukjXU6FYfA,3.0,71,2,2.5,1,2.0,76,3.013157894736842,2.5657894736842106,1.6666666666666667,1,11,0,0,0,0,0,0
h8orJ40GJZU2uxJTxLLp7g,4.5,225,1,2.0,1,2.0,232,4.612068965517241,1.237068965517241,1.6666666666666667,1,6,1,0,0,0,0,1
FJ1JOD39Dtk1KTU7pjXnkA,4.0,93,3,3.5,1,2.0,99,3.8484848484848486,0.8686868686868687,1.6666666666666667,1,8,0,0,0,0,1,0
wtEgtGlPgl46jAP5fv4DWw,2.5,17,2,2.0,1,1.0,18,2.388888888888889,1.3888888888888888,1.6666666666666667,1,5,0,0,0,0,0,0
td9N0VThYQpLfnMy9xT9Jw,2.5,17,2,2.0,1,2.0,17,2.5294117647058822,0.8235294117647058,1.6666666666666667,1,3,0,0,0,0,0,0
hfqb3lQoXufRAHvfrcS-UQ,4.5,111,3,3.5,1,1.0,112,4.366071428571429,1.2053571428571428,1.6666666666666667,1,8,0,0,0,0,1,1
S9IFCU4FKCqEriV1Rr2ZcA,4.0,315,1,1.5,1,2.0,328,3.841463414634146,1.6067073170731707,1.6666666666666667,1,15,0,0,0,0,0,0
fcd5eppoT90cvrb6O3EG_A,3.0,15,2,2.0,1,1.0,15,2.8666666666666667,4.6,1.6666666666666667,1,5,0,0,0,0,0,0
Q4tTrdDJ95_PviqNh6w74A,2.0,32,2,2.0,1,1.0,33,2.212121212121212,0.8484848484848485,1.6666666666666667,1,5,0,0,0,0,0,0
vhw5DnAvZZHqDjrEHKoNbQ,4.0,55,2,2.5,1,,56,3.875,2.1785714285714284,1.6666666666666667,1,8,0,0,0,0,0,0
EIKbEHnsVg6dcsWopW4lkg,4.0,577,3,3.5,1,2.0,605,3.7570247933884295,1.687603305785124,1.6666666666666667,1,9,0,0,0,0,1,0
sEgbTx6XuvByrXsVkWRbOQ,3.5,37,3,4.0,1,2.0,38,3.684210526315789,2.526315789473684,1.6666666666666667,1,4,1,0,0,0,1,0
k7Vo9nadGJg0glGOGVCKzg,4.0,135,2,3.0,1,2.0,140,4.2,1.9428571428571428,1.6666666666666667,1,18,1,0,0,0,1,1
iHjUpOCxFhFHSn1i1W3Kpg,3.5,21,1,1.5,1,,21,3.2857142857142856,1.0476190476190477,1.6666666666666667,1,4,0,0,0,1,0,0
d8lrVtJOvsr_q3LVPKq40w,3.0,34,2,2.0,1,3.0,34,3.176470588235294,2.117647058823529,1.6666666666666667,1,5,0,0,0,0,0,0
pHnv_t-DAhk9rHMv3aQbBg,3.0,52,2,2.5,1,2.0,57,2.8421052631578947,2.8421052631578947,1.6666666666666667,1,12,0,0,0,0,0,0
E6WheRR9KwPwSs7k8Z7h0g,2.0,19,2,2.0,1,1.0,19,2.0,1.4210526315789471,1.6666666666666667,1,2,0,0,0,0,0,0
3lBooCffgkW7tVSG5kILBA,3.5,317,3,3.5,1,2.0,321,3.7258566978193146,1.1526479750778815,1.6666666666666667,1,13,0,0,0,0,1,0
TtjwEIxnNOygLkTiGXCepQ,3.5,83,2,2.5,1,1.0,85,3.541176470588235,0.5647058823529412,1.6666666666666667,1,16,0,0,0,0,0,0
PC62l488ujL8i75jrBiOlg,4.0,182,1,1.5,1,2.0,194,4.134020618556701,2.268041237113402,1.6666666666666667,1,14,0,0,0,0,0,1
8Vu3Iagcby29cZIijIk4Ng,4.5,281,3,3.5,1,2.0,291,4.3883161512027495,1.395189003436426,1.6666666666666667,1,6,0,0,0,0,1,1
6cJQb8SEUqti-0S04e9Yow,3.0,28,2,2.0,1,2.0,33,3.272727272727273,0.9090909090909092,1.6666666666666667,1,2,0,0,0,0,0,0
